date,open,high,low,close
2024-02-15 03:20:00,1.2567,1.25692,1.2567,1.25692
2024-02-15 03:25:00,1.25691,1.25694,1.2567,1.25671
2024-02-15 03:30:00,1.2567,1.25675,1.25651,1.25652
2024-02-15 03:35:00,1.25651,1.25651,1.25642,1.25642
2024-02-15 03:40:00,1.25643,1.25643,1.25621,1.25623
2024-02-15 03:45:00,1.25622,1.25662,1.25618,1.25652
2024-02-15 03:50:00,1.25652,1.25655,1.25648,1.25652
2024-02-15 03:55:00,1.25654,1.25655,1.2564,1.25642
2024-02-15 04:00:00,1.25643,1.25644,1.25629,1.25635
2024-02-15 04:05:00,1.25635,1.25646,1.25635,1.25645
2024-02-15 04:10:00,1.25645,1.25655,1.25639,1.25642
2024-02-15 04:15:00,1.25641,1.25643,1.25629,1.25632
2024-02-15 04:20:00,1.25632,1.25635,1.25619,1.25631
2024-02-15 04:25:00,1.25632,1.25635,1.25625,1.25631
2024-02-15 04:30:00,1.2563,1.2563,1.2562,1.25622
2024-02-15 04:35:00,1.25622,1.25635,1.25621,1.25629
2024-02-15 04:40:00,1.25628,1.25633,1.25611,1.25611
2024-02-15 04:45:00,1.25612,1.25634,1.25611,1.25624
2024-02-15 04:50:00,1.25625,1.25634,1.2562,1.25632
2024-02-15 04:55:00,1.25632,1.25644,1.25624,1.25641
2024-02-15 05:00:00,1.25642,1.2566,1.25641,1.2566
2024-02-15 05:05:00,1.2566,1.2566,1.25642,1.25645
2024-02-15 05:10:00,1.25646,1.25665,1.25644,1.25664
2024-02-15 05:15:00,1.25665,1.25665,1.25652,1.25654
2024-02-15 05:20:00,1.25654,1.25656,1.25642,1.25654
2024-02-15 05:25:00,1.25655,1.25676,1.25652,1.25676
2024-02-15 05:30:00,1.25676,1.25695,1.25675,1.25684
2024-02-15 05:35:00,1.25685,1.25688,1.25682,1.25682
2024-02-15 05:40:00,1.25683,1.25686,1.25674,1.25676
2024-02-15 05:45:00,1.25675,1.25676,1.25654,1.25654
2024-02-15 05:50:00,1.25655,1.2566,1.25645,1.25646
2024-02-15 05:55:00,1.25645,1.25652,1.25635,1.25652
2024-02-15 06:00:00,1.25652,1.25654,1.25637,1.25649
2024-02-15 06:05:00,1.2565,1.25669,1.2565,1.25665
2024-02-15 06:10:00,1.25664,1.25673,1.25654,1.25655
2024-02-15 06:15:00,1.25656,1.25662,1.25649,1.25654
2024-02-15 06:20:00,1.25653,1.25686,1.25652,1.25686
2024-02-15 06:25:00,1.25686,1.25687,1.25673,1.25674
2024-02-15 06:30:00,1.25675,1.257,1.2567,1.25696
2024-02-15 06:35:00,1.25695,1.25706,1.25694,1.25705
2024-02-15 06:40:00,1.25704,1.25735,1.25704,1.25716
2024-02-15 06:45:00,1.25716,1.25722,1.25673,1.25678
2024-02-15 06:50:00,1.25678,1.25688,1.25663,1.25663
2024-02-15 06:55:00,1.25663,1.25694,1.25662,1.25689
2024-02-15 07:00:00,1.25688,1.25689,1.25468,1.25596
2024-02-15 07:05:00,1.25596,1.25616,1.25562,1.25589
2024-02-15 07:10:00,1.25589,1.25625,1.25558,1.25614
2024-02-15 07:15:00,1.25613,1.25626,1.25534,1.2554
2024-02-15 07:20:00,1.25541,1.25576,1.25532,1.25568
2024-02-15 07:25:00,1.25569,1.25625,1.25554,1.25623
2024-02-15 07:30:00,1.25624,1.25625,1.25533,1.25542
2024-02-15 07:35:00,1.25543,1.25559,1.25483,1.25485
2024-02-15 07:40:00,1.25485,1.25512,1.25474,1.25475
2024-02-15 07:45:00,1.25474,1.25481,1.25448,1.25454
2024-02-15 07:50:00,1.25454,1.25464,1.25437,1.25454
2024-02-15 07:55:00,1.25453,1.25456,1.2543,1.25454
2024-02-15 08:00:00,1.25454,1.25455,1.2542,1.25448
2024-02-15 08:05:00,1.25448,1.25478,1.25425,1.25477
2024-02-15 08:10:00,1.25478,1.25529,1.25478,1.25522
2024-02-15 08:15:00,1.25522,1.25535,1.25496,1.25509
2024-02-15 08:20:00,1.2551,1.25517,1.25496,1.25516
2024-02-15 08:25:00,1.25516,1.25527,1.25502,1.25512
2024-02-15 08:30:00,1.25512,1.25546,1.2551,1.25515
2024-02-15 08:35:00,1.25515,1.25535,1.25485,1.25532
2024-02-15 08:40:00,1.25532,1.25537,1.25474,1.25494
2024-02-15 08:45:00,1.25492,1.25535,1.25485,1.25504
2024-02-15 08:50:00,1.25504,1.25508,1.25472,1.25492
2024-02-15 08:55:00,1.2549,1.25547,1.25488,1.25525
2024-02-15 09:00:00,1.25524,1.25546,1.25496,1.25536
2024-02-15 09:05:00,1.25536,1.25536,1.25502,1.25515
2024-02-15 09:10:00,1.25515,1.25522,1.25464,1.25477
2024-02-15 09:15:00,1.25476,1.25494,1.25461,1.25466
2024-02-15 09:20:00,1.25465,1.25493,1.25454,1.25485
2024-02-15 09:25:00,1.25485,1.25546,1.25464,1.25545
2024-02-15 09:30:00,1.25544,1.25552,1.25513,1.25547
2024-02-15 09:35:00,1.25547,1.25587,1.25542,1.25566
2024-02-15 09:40:00,1.25566,1.25584,1.25547,1.25547
2024-02-15 09:45:00,1.25546,1.25547,1.25521,1.25522
2024-02-15 09:50:00,1.25522,1.25547,1.25517,1.2554
2024-02-15 09:55:00,1.2554,1.25576,1.25537,1.25545
2024-02-15 10:00:00,1.25544,1.25552,1.25516,1.25536
2024-02-15 10:05:00,1.25535,1.25582,1.25535,1.25555
2024-02-15 10:10:00,1.25553,1.25578,1.25552,1.25578
2024-02-15 10:15:00,1.25578,1.25588,1.25555,1.25565
2024-02-15 10:20:00,1.25565,1.25586,1.25561,1.25576
2024-02-15 10:25:00,1.25577,1.25598,1.2556,1.25597
2024-02-15 10:30:00,1.25598,1.25609,1.25532,1.25534
2024-02-15 10:35:00,1.25535,1.25558,1.25512,1.25516
2024-02-15 10:40:00,1.25516,1.25535,1.25504,1.25504
2024-02-15 10:45:00,1.25506,1.25536,1.25503,1.25534
2024-02-15 10:50:00,1.25534,1.25542,1.25525,1.25534
2024-02-15 10:55:00,1.25535,1.25574,1.25524,1.25566
2024-02-15 11:00:00,1.25567,1.25592,1.25547,1.25557
2024-02-15 11:05:00,1.25558,1.25583,1.25531,1.25536
2024-02-15 11:10:00,1.25536,1.25545,1.25518,1.25544
2024-02-15 11:15:00,1.25545,1.25546,1.25516,1.25532
2024-02-15 11:20:00,1.25532,1.25536,1.25518,1.25523
2024-02-15 11:25:00,1.25523,1.25528,1.2546,1.25465
2024-02-15 11:30:00,1.25464,1.25465,1.25439,1.25446
2024-02-15 11:35:00,1.25446,1.25488,1.25432,1.25475
2024-02-15 11:40:00,1.25475,1.2548,1.2547,1.25476
2024-02-15 11:45:00,1.25476,1.25504,1.25471,1.25475
2024-02-15 11:50:00,1.25476,1.25501,1.25473,1.255
2024-02-15 11:55:00,1.255,1.25522,1.25494,1.25498
2024-02-15 12:00:00,1.25496,1.25514,1.25484,1.25484
2024-02-15 12:05:00,1.25484,1.25485,1.25443,1.25456
2024-02-15 12:10:00,1.25456,1.25485,1.25456,1.2547
2024-02-15 12:15:00,1.25469,1.25506,1.25464,1.255
2024-02-15 12:20:00,1.255,1.2551,1.2548,1.25486
2024-02-15 12:25:00,1.25487,1.25554,1.25486,1.2555
2024-02-15 12:30:00,1.25549,1.25569,1.25545,1.25558
2024-02-15 12:35:00,1.25558,1.2556,1.25531,1.25546
2024-02-15 12:40:00,1.25547,1.25561,1.25542,1.25552
2024-02-15 12:45:00,1.25552,1.25576,1.25542,1.25553
2024-02-15 12:50:00,1.25552,1.25554,1.25495,1.25502
2024-02-15 12:55:00,1.25502,1.25529,1.25492,1.25505
2024-02-15 13:00:00,1.25506,1.25526,1.2549,1.25496
2024-02-15 13:05:00,1.25495,1.25495,1.25456,1.25459
2024-02-15 13:10:00,1.2546,1.25486,1.25442,1.25444
2024-02-15 13:15:00,1.25444,1.25534,1.25443,1.25526
2024-02-15 13:20:00,1.25526,1.25538,1.25468,1.25485
2024-02-15 13:25:00,1.25485,1.25502,1.25417,1.25464
2024-02-15 13:30:00,1.25464,1.25768,1.25463,1.25528
2024-02-15 13:35:00,1.25529,1.25673,1.25527,1.25664
2024-02-15 13:40:00,1.25664,1.25716,1.25632,1.25708
2024-02-15 13:45:00,1.25708,1.25717,1.25595,1.25623
2024-02-15 13:50:00,1.25622,1.25676,1.25614,1.25675
2024-02-15 13:55:00,1.25675,1.25744,1.25674,1.25699
2024-02-15 14:00:00,1.25698,1.25698,1.25634,1.25668
2024-02-15 14:05:00,1.25667,1.25678,1.25612,1.25616
2024-02-15 14:10:00,1.25615,1.25684,1.25611,1.25664
2024-02-15 14:15:00,1.25664,1.25706,1.25634,1.25644
2024-02-15 14:20:00,1.25646,1.25714,1.25642,1.25688
2024-02-15 14:25:00,1.25688,1.25745,1.25678,1.25731
2024-02-15 14:30:00,1.25732,1.25923,1.2572,1.25921
2024-02-15 14:35:00,1.25922,1.25923,1.25827,1.2585
2024-02-15 14:40:00,1.2585,1.25884,1.2583,1.25832
2024-02-15 14:45:00,1.25833,1.25861,1.25781,1.25783
2024-02-15 14:50:00,1.25784,1.25847,1.2574,1.2583
2024-02-15 14:55:00,1.25831,1.25895,1.25817,1.25823
2024-02-15 15:00:00,1.25822,1.25876,1.2582,1.25872
2024-02-15 15:05:00,1.25873,1.25928,1.25856,1.2591
2024-02-15 15:10:00,1.25912,1.25942,1.25899,1.25922
2024-02-15 15:15:00,1.25922,1.25967,1.25916,1.25955
2024-02-15 15:20:00,1.25956,1.25964,1.2592,1.25934
2024-02-15 15:25:00,1.25935,1.25966,1.25912,1.25913
2024-02-15 15:30:00,1.25914,1.25946,1.25893,1.25912
2024-02-15 15:35:00,1.25912,1.25936,1.25868,1.25883
2024-02-15 15:40:00,1.25884,1.25884,1.25817,1.25842
2024-02-15 15:45:00,1.25842,1.2588,1.25782,1.258
2024-02-15 15:50:00,1.258,1.25858,1.25798,1.25834
2024-02-15 15:55:00,1.25834,1.25868,1.25815,1.25842
2024-02-15 16:00:00,1.25842,1.25872,1.258,1.25805
2024-02-15 16:05:00,1.25805,1.2585,1.25805,1.25814
2024-02-15 16:10:00,1.25815,1.25846,1.25804,1.25806
2024-02-15 16:15:00,1.25807,1.25818,1.25788,1.25795
2024-02-15 16:20:00,1.25794,1.25835,1.25792,1.25804
2024-02-15 16:25:00,1.25803,1.25804,1.25755,1.25764
2024-02-15 16:30:00,1.25762,1.25778,1.25755,1.25762
2024-02-15 16:35:00,1.25762,1.25828,1.25756,1.25811
2024-02-15 16:40:00,1.2581,1.25814,1.25782,1.25797
2024-02-15 16:45:00,1.25798,1.25814,1.2576,1.2577
2024-02-15 16:50:00,1.25769,1.25786,1.25746,1.25755
2024-02-15 16:55:00,1.25754,1.25779,1.25735,1.25775
2024-02-15 17:00:00,1.25775,1.25824,1.25772,1.25814
2024-02-15 17:05:00,1.25815,1.25842,1.25815,1.25818
2024-02-15 17:10:00,1.25818,1.25842,1.2581,1.25815
2024-02-15 17:15:00,1.25815,1.25846,1.25811,1.25845
2024-02-15 17:20:00,1.25846,1.25849,1.25825,1.25845
2024-02-15 17:25:00,1.25844,1.25844,1.25821,1.25832
2024-02-15 17:30:00,1.25832,1.25848,1.25822,1.25834
2024-02-15 17:35:00,1.25834,1.25835,1.25821,1.25828
2024-02-15 17:40:00,1.25828,1.25862,1.25826,1.25862
2024-02-15 17:45:00,1.25862,1.25877,1.25834,1.25854
2024-02-15 17:50:00,1.25854,1.25874,1.25842,1.25868
2024-02-15 17:55:00,1.25868,1.25874,1.25834,1.25866
2024-02-15 18:00:00,1.25867,1.2588,1.25846,1.25852
2024-02-15 18:05:00,1.25852,1.25881,1.25843,1.25864
2024-02-15 18:10:00,1.25864,1.25898,1.25863,1.25875
2024-02-15 18:15:00,1.25876,1.25886,1.25862,1.25878
2024-02-15 18:20:00,1.25879,1.25912,1.25879,1.25906
2024-02-15 18:25:00,1.25906,1.25925,1.25904,1.25916
2024-02-15 18:30:00,1.25916,1.25928,1.25894,1.25905
2024-02-15 18:35:00,1.25904,1.25918,1.25904,1.25915
2024-02-15 18:40:00,1.25916,1.2592,1.25909,1.25915
2024-02-15 18:45:00,1.25916,1.25918,1.25904,1.25906
2024-02-15 18:50:00,1.25907,1.25931,1.25906,1.25928
2024-02-15 18:55:00,1.25929,1.25944,1.25916,1.25926
2024-02-15 19:00:00,1.25928,1.25957,1.25924,1.25953
2024-02-15 19:05:00,1.25952,1.25997,1.25952,1.25994
2024-02-15 19:10:00,1.25994,1.26,1.25952,1.25986
2024-02-15 19:15:00,1.25985,1.26,1.25976,1.25996
2024-02-15 19:20:00,1.25995,1.25996,1.25975,1.25984
2024-02-15 19:25:00,1.25983,1.25983,1.25961,1.25972
2024-02-15 19:30:00,1.25973,1.25998,1.25968,1.25992
2024-02-15 19:35:00,1.25993,1.26006,1.25981,1.25983
2024-02-15 19:40:00,1.25984,1.25984,1.25966,1.25975
2024-02-15 19:45:00,1.25975,1.25991,1.25971,1.25971
2024-02-15 19:50:00,1.25973,1.25974,1.2595,1.25964
2024-02-15 19:55:00,1.25964,1.25976,1.25955,1.25962
2024-02-15 20:00:00,1.25961,1.2598,1.25955,1.2597
2024-02-15 20:05:00,1.25969,1.25985,1.25968,1.25977
2024-02-15 20:10:00,1.25978,1.25993,1.25968,1.25974
2024-02-15 20:15:00,1.25974,1.25976,1.25961,1.25964
2024-02-15 20:20:00,1.25962,1.25966,1.25943,1.25944
2024-02-15 20:25:00,1.25945,1.25964,1.25945,1.25962
2024-02-15 20:30:00,1.25962,1.25982,1.2596,1.25981
2024-02-15 20:35:00,1.25981,1.25987,1.25966,1.25974
2024-02-15 20:40:00,1.25975,1.25991,1.25973,1.2598
2024-02-15 20:45:00,1.2598,1.25986,1.25954,1.25956
2024-02-15 20:50:00,1.25958,1.25968,1.25952,1.25966
2024-02-15 20:55:00,1.25966,1.25977,1.25959,1.25966
2024-02-15 21:00:00,1.25967,1.25975,1.25953,1.25973
2024-02-15 21:05:00,1.25974,1.25985,1.25972,1.25976
2024-02-15 21:10:00,1.25977,1.25986,1.25972,1.25986
2024-02-15 21:15:00,1.25986,1.25988,1.25968,1.25971
2024-02-15 21:20:00,1.25971,1.25976,1.2597,1.25973
2024-02-15 21:25:00,1.25972,1.25975,1.2596,1.25963
2024-02-15 21:30:00,1.25962,1.25975,1.25962,1.25968
2024-02-15 21:35:00,1.25968,1.25985,1.25965,1.25979
2024-02-15 21:40:00,1.2598,1.25986,1.25972,1.25981
2024-02-15 21:45:00,1.25982,1.26,1.25981,1.25999
2024-02-15 21:50:00,1.25998,1.26015,1.25996,1.26007
2024-02-15 21:55:00,1.26008,1.2602,1.25999,1.26
2024-02-15 22:05:00,1.25932,1.25944,1.25932,1.25932
2024-02-15 22:10:00,1.25978,1.25995,1.25974,1.2598
2024-02-15 22:15:00,1.25979,1.25994,1.25969,1.25969
2024-02-15 22:20:00,1.2597,1.25975,1.25963,1.25972
2024-02-15 22:25:00,1.25971,1.25972,1.25968,1.25972
2024-02-15 22:30:00,1.25972,1.25999,1.25963,1.25994
2024-02-15 22:35:00,1.25992,1.26008,1.25985,1.26004
2024-02-15 22:40:00,1.26005,1.26012,1.25998,1.26012
2024-02-15 22:45:00,1.26006,1.26021,1.25982,1.26012
2024-02-15 22:50:00,1.2601,1.26021,1.25989,1.26006
2024-02-15 22:55:00,1.26006,1.2602,1.26006,1.2602
2024-02-15 23:00:00,1.2602,1.26042,1.26,1.26035
2024-02-15 23:05:00,1.26034,1.26046,1.26026,1.26044
2024-02-15 23:10:00,1.26044,1.26046,1.26034,1.26035
2024-02-15 23:15:00,1.26035,1.26036,1.26023,1.26032
2024-02-15 23:20:00,1.26032,1.26049,1.26031,1.26044
2024-02-15 23:25:00,1.26044,1.26053,1.26032,1.26042
2024-02-15 23:30:00,1.26042,1.26046,1.26034,1.26034
2024-02-15 23:35:00,1.26034,1.26034,1.26022,1.26028
2024-02-15 23:40:00,1.26028,1.26039,1.26028,1.26032
2024-02-15 23:45:00,1.26032,1.26042,1.26032,1.26034
2024-02-15 23:50:00,1.26034,1.26034,1.26012,1.26012
2024-02-15 23:55:00,1.26012,1.26015,1.25983,1.25985
2024-02-16 00:00:00,1.25985,1.26006,1.25984,1.25994
2024-02-16 00:05:00,1.25994,1.25996,1.25976,1.25978
2024-02-16 00:10:00,1.25978,1.2598,1.25955,1.25956
2024-02-16 00:15:00,1.25957,1.25961,1.25921,1.25921
2024-02-16 00:20:00,1.25922,1.25924,1.25892,1.25894
2024-02-16 00:25:00,1.25894,1.25895,1.2588,1.25884
2024-02-16 00:30:00,1.25883,1.25892,1.2587,1.25885
2024-02-16 00:35:00,1.25884,1.25887,1.2586,1.25864
2024-02-16 00:40:00,1.25864,1.25875,1.25862,1.25868
2024-02-16 00:45:00,1.25868,1.25868,1.25841,1.25848
2024-02-16 00:50:00,1.25847,1.25847,1.2581,1.25832
2024-02-16 00:55:00,1.25832,1.25845,1.2582,1.25845
2024-02-16 01:00:00,1.25845,1.25858,1.25804,1.25822
2024-02-16 01:05:00,1.25822,1.25826,1.25801,1.25814
2024-02-16 01:10:00,1.25813,1.25843,1.2581,1.25842
2024-02-16 01:15:00,1.25842,1.25853,1.25813,1.2582
2024-02-16 01:20:00,1.2582,1.25845,1.25816,1.25844
2024-02-16 01:25:00,1.25843,1.25862,1.2584,1.2586
2024-02-16 01:30:00,1.25858,1.25866,1.2585,1.25855
2024-02-16 01:35:00,1.25856,1.25864,1.2584,1.25855
2024-02-16 01:40:00,1.25854,1.25866,1.25842,1.25865
2024-02-16 01:45:00,1.25865,1.25866,1.25849,1.25859
2024-02-16 01:50:00,1.2586,1.25876,1.25856,1.25873
2024-02-16 01:55:00,1.25873,1.25894,1.25873,1.25883
2024-02-16 02:00:00,1.25883,1.25884,1.2586,1.25875
2024-02-16 02:05:00,1.25874,1.25885,1.25854,1.25865
2024-02-16 02:10:00,1.25866,1.25886,1.25863,1.25874
2024-02-16 02:15:00,1.25872,1.25886,1.2587,1.25885
2024-02-16 02:20:00,1.25886,1.25886,1.25872,1.25874
2024-02-16 02:25:00,1.25873,1.25873,1.2585,1.25865
2024-02-16 02:30:00,1.25865,1.25885,1.25854,1.25877
2024-02-16 02:35:00,1.25876,1.25886,1.2587,1.25885
2024-02-16 02:40:00,1.25884,1.25886,1.25871,1.25875
2024-02-16 02:45:00,1.25875,1.25875,1.2586,1.25866
2024-02-16 02:50:00,1.25865,1.25866,1.25836,1.25855
2024-02-16 02:55:00,1.25855,1.25856,1.25838,1.25844
2024-02-16 03:00:00,1.25844,1.2585,1.25834,1.25842
2024-02-16 03:05:00,1.25842,1.25868,1.25838,1.2586
2024-02-16 03:10:00,1.25859,1.25862,1.25834,1.25836
2024-02-16 03:15:00,1.25836,1.25836,1.25813,1.25818
2024-02-16 03:20:00,1.25818,1.25825,1.25812,1.25816
2024-02-16 03:25:00,1.25816,1.25822,1.25802,1.25815
2024-02-16 03:30:00,1.25815,1.25827,1.25812,1.25814
2024-02-16 03:35:00,1.25814,1.25817,1.25795,1.25806
2024-02-16 03:40:00,1.25805,1.25814,1.25802,1.25807
2024-02-16 03:45:00,1.25806,1.25808,1.25794,1.25798
2024-02-16 03:50:00,1.25797,1.25798,1.25794,1.25795
2024-02-16 03:55:00,1.25795,1.25818,1.25794,1.25815
2024-02-16 04:00:00,1.25816,1.25819,1.25803,1.25807
2024-02-16 04:05:00,1.25806,1.25811,1.25802,1.25806
2024-02-16 04:10:00,1.25806,1.25818,1.25793,1.25794
2024-02-16 04:15:00,1.25794,1.25794,1.25778,1.25785
2024-02-16 04:20:00,1.25785,1.25789,1.25772,1.25775
2024-02-16 04:25:00,1.25774,1.2579,1.25774,1.2579
2024-02-16 04:30:00,1.25789,1.25796,1.25783,1.25791
2024-02-16 04:35:00,1.2579,1.2579,1.25781,1.25786
2024-02-16 04:40:00,1.25785,1.25808,1.25784,1.25804
2024-02-16 04:45:00,1.25804,1.25842,1.25804,1.25834
2024-02-16 04:50:00,1.25834,1.25836,1.25814,1.25815
2024-02-16 04:55:00,1.25815,1.25825,1.25814,1.25823
2024-02-16 05:00:00,1.25822,1.25844,1.25816,1.25842
2024-02-16 05:05:00,1.2584,1.25855,1.25836,1.2585
2024-02-16 05:10:00,1.25851,1.25858,1.25835,1.25836
2024-02-16 05:15:00,1.25836,1.25839,1.25829,1.25834
2024-02-16 05:20:00,1.25833,1.25835,1.25811,1.25815
2024-02-16 05:25:00,1.25814,1.25818,1.25809,1.25817
2024-02-16 05:30:00,1.25816,1.25826,1.25811,1.25816
2024-02-16 05:35:00,1.25816,1.25827,1.25816,1.25819
2024-02-16 05:40:00,1.2582,1.25833,1.25816,1.25828
2024-02-16 05:45:00,1.25827,1.25828,1.25812,1.25825
2024-02-16 05:50:00,1.25826,1.25827,1.25802,1.25816
2024-02-16 05:55:00,1.25817,1.25828,1.25805,1.25824
2024-02-16 06:00:00,1.25825,1.25828,1.25816,1.25825
2024-02-16 06:05:00,1.25825,1.25834,1.25822,1.25826
2024-02-16 06:10:00,1.25826,1.25829,1.25821,1.25826
2024-02-16 06:15:00,1.25825,1.25834,1.25811,1.25825
2024-02-16 06:20:00,1.25825,1.25825,1.25795,1.25805
2024-02-16 06:25:00,1.25806,1.25839,1.25802,1.25829
2024-02-16 06:30:00,1.25828,1.25829,1.25806,1.25813
2024-02-16 06:35:00,1.25812,1.25825,1.25807,1.25814
2024-02-16 06:40:00,1.25815,1.25843,1.25814,1.25834
2024-02-16 06:45:00,1.25833,1.25838,1.25814,1.25835
2024-02-16 06:50:00,1.25834,1.25834,1.25816,1.25817
2024-02-16 06:55:00,1.25816,1.25845,1.25814,1.25837
2024-02-16 07:00:00,1.25835,1.26062,1.25826,1.25912
2024-02-16 07:05:00,1.25913,1.25947,1.25892,1.25918
2024-02-16 07:10:00,1.25916,1.25934,1.25872,1.25896
2024-02-16 07:15:00,1.25896,1.25902,1.25855,1.25874
2024-02-16 07:20:00,1.25874,1.25925,1.25866,1.25875
2024-02-16 07:25:00,1.25875,1.25918,1.25875,1.25884
2024-02-16 07:30:00,1.25884,1.25956,1.25875,1.25939
2024-02-16 07:35:00,1.2594,1.26014,1.25934,1.25987
2024-02-16 07:40:00,1.25988,1.25988,1.25946,1.25948
2024-02-16 07:45:00,1.25948,1.25962,1.25906,1.25918
2024-02-16 07:50:00,1.25917,1.2593,1.25884,1.25898
2024-02-16 07:55:00,1.25898,1.25921,1.2589,1.25904
2024-02-16 08:00:00,1.25904,1.2592,1.25876,1.25891
2024-02-16 08:05:00,1.2589,1.2589,1.25821,1.25824
2024-02-16 08:10:00,1.25824,1.25868,1.25824,1.25827
2024-02-16 08:15:00,1.25826,1.2583,1.25773,1.25786
2024-02-16 08:20:00,1.25786,1.25807,1.25774,1.25785
2024-02-16 08:25:00,1.25785,1.25836,1.25752,1.25763
2024-02-16 08:30:00,1.25762,1.25815,1.2575,1.25808
2024-02-16 08:35:00,1.25809,1.25825,1.25794,1.25806
2024-02-16 08:40:00,1.25806,1.25828,1.25796,1.25824
2024-02-16 08:45:00,1.25824,1.25847,1.25822,1.25822
2024-02-16 08:50:00,1.25822,1.25824,1.25752,1.25772
2024-02-16 08:55:00,1.25773,1.25812,1.25754,1.25768
2024-02-16 09:00:00,1.25768,1.25814,1.25746,1.25793
2024-02-16 09:05:00,1.25794,1.25826,1.25792,1.25817
2024-02-16 09:10:00,1.25818,1.25847,1.25805,1.25806
2024-02-16 09:15:00,1.25806,1.25843,1.25805,1.25816
2024-02-16 09:20:00,1.25817,1.25829,1.25788,1.25792
2024-02-16 09:25:00,1.25792,1.25864,1.25792,1.25856
2024-02-16 09:30:00,1.25856,1.25891,1.25854,1.25863
2024-02-16 09:35:00,1.25862,1.25888,1.25858,1.25863
2024-02-16 09:40:00,1.25864,1.25874,1.25844,1.25853
2024-02-16 09:45:00,1.25852,1.25869,1.25832,1.25834
2024-02-16 09:50:00,1.25834,1.25864,1.25832,1.25853
2024-02-16 09:55:00,1.25852,1.25883,1.25852,1.25859
2024-02-16 10:00:00,1.25858,1.25875,1.25846,1.25867
2024-02-16 10:05:00,1.25868,1.25872,1.25858,1.25866
2024-02-16 10:10:00,1.25867,1.25868,1.2584,1.25845
2024-02-16 10:15:00,1.25844,1.25847,1.2583,1.25833
2024-02-16 10:20:00,1.25832,1.25865,1.25829,1.25862
2024-02-16 10:25:00,1.25861,1.25864,1.2583,1.25834
2024-02-16 10:30:00,1.25833,1.25868,1.25832,1.25865
2024-02-16 10:35:00,1.25864,1.25891,1.25858,1.25882
2024-02-16 10:40:00,1.25881,1.25892,1.2586,1.25863
2024-02-16 10:45:00,1.25864,1.25893,1.25863,1.25872
2024-02-16 10:50:00,1.25872,1.25893,1.25864,1.25891
2024-02-16 10:55:00,1.2589,1.2591,1.25883,1.2589
2024-02-16 11:00:00,1.2589,1.2591,1.25877,1.25904
2024-02-16 11:05:00,1.25904,1.25927,1.25901,1.25922
2024-02-16 11:10:00,1.25921,1.25934,1.25911,1.25912
2024-02-16 11:15:00,1.25912,1.25932,1.259,1.2593
2024-02-16 11:20:00,1.25931,1.25957,1.25921,1.2595
