date,open,high,low,close
2024-02-19 09:10:00,1.26176,1.26189,1.26162,1.26165
2024-02-19 09:15:00,1.26164,1.26188,1.26152,1.2618
2024-02-19 09:20:00,1.2618,1.2621,1.26174,1.26189
2024-02-19 09:25:00,1.26189,1.26191,1.26162,1.26166
2024-02-19 09:30:00,1.26166,1.26176,1.26123,1.26135
2024-02-19 09:35:00,1.26134,1.26176,1.26125,1.26143
2024-02-19 09:40:00,1.26144,1.26156,1.2612,1.26127
2024-02-19 09:45:00,1.26127,1.26128,1.26073,1.26086
2024-02-19 09:50:00,1.26086,1.26108,1.2608,1.2609
2024-02-19 09:55:00,1.2609,1.2615,1.26086,1.26149
2024-02-19 10:00:00,1.2615,1.26155,1.26095,1.26098
2024-02-19 10:05:00,1.26098,1.2612,1.26086,1.26104
2024-02-19 10:10:00,1.26104,1.26128,1.26097,1.26126
2024-02-19 10:15:00,1.26126,1.26139,1.26102,1.26134
2024-02-19 10:20:00,1.26134,1.26161,1.26132,1.2615
2024-02-19 10:25:00,1.2615,1.26167,1.2615,1.26158
2024-02-19 10:30:00,1.26159,1.26179,1.26145,1.26178
2024-02-19 10:35:00,1.26176,1.26189,1.26146,1.26154
2024-02-19 10:40:00,1.26155,1.26159,1.26136,1.26146
2024-02-19 10:45:00,1.26147,1.26158,1.26142,1.26145
2024-02-19 10:50:00,1.26145,1.2617,1.26134,1.2616
2024-02-19 10:55:00,1.2616,1.2618,1.26152,1.26169
2024-02-19 11:00:00,1.26168,1.26207,1.26157,1.26188
2024-02-19 11:05:00,1.26188,1.26208,1.26183,1.26198
2024-02-19 11:10:00,1.26198,1.26206,1.26182,1.26189
2024-02-19 11:15:00,1.2619,1.26216,1.26179,1.26195
2024-02-19 11:20:00,1.26195,1.26208,1.26186,1.26204
2024-02-19 11:25:00,1.26202,1.26214,1.26186,1.26205
2024-02-19 11:30:00,1.26205,1.2622,1.2618,1.26214
2024-02-19 11:35:00,1.26214,1.2622,1.26175,1.26184
2024-02-19 11:40:00,1.26185,1.26191,1.26165,1.26168
2024-02-19 11:45:00,1.26168,1.26176,1.26144,1.26148
2024-02-19 11:50:00,1.26147,1.26151,1.26133,1.26137
2024-02-19 11:55:00,1.26136,1.26144,1.26112,1.26113
2024-02-19 12:00:00,1.26114,1.26128,1.26092,1.26126
2024-02-19 12:05:00,1.26125,1.26139,1.26122,1.26128
2024-02-19 12:10:00,1.26127,1.2614,1.26115,1.26137
2024-02-19 12:15:00,1.26136,1.2615,1.26132,1.26146
2024-02-19 12:20:00,1.26146,1.26157,1.26133,1.26136
2024-02-19 12:25:00,1.26136,1.26137,1.26114,1.26136
2024-02-19 12:30:00,1.26136,1.26137,1.26104,1.26115
2024-02-19 12:35:00,1.26114,1.26123,1.26095,1.26099
2024-02-19 12:40:00,1.261,1.26112,1.26095,1.26112
2024-02-19 12:45:00,1.26111,1.26121,1.26098,1.26109
2024-02-19 12:50:00,1.2611,1.26112,1.26094,1.26108
2024-02-19 12:55:00,1.26108,1.26112,1.26065,1.26078
2024-02-19 13:00:00,1.26078,1.26108,1.26076,1.26102
2024-02-19 13:05:00,1.26101,1.26126,1.26094,1.26118
2024-02-19 13:10:00,1.26118,1.26132,1.26104,1.26111
2024-02-19 13:15:00,1.2611,1.26112,1.26079,1.2608
2024-02-19 13:20:00,1.26079,1.261,1.26074,1.26088
2024-02-19 13:25:00,1.26088,1.26088,1.26066,1.26072
2024-02-19 13:30:00,1.26072,1.26089,1.26068,1.26082
2024-02-19 13:35:00,1.26081,1.26081,1.26054,1.26055
2024-02-19 13:40:00,1.26054,1.26056,1.26032,1.26038
2024-02-19 13:45:00,1.26039,1.26046,1.26003,1.26014
2024-02-19 13:50:00,1.26014,1.26017,1.25982,1.26006
2024-02-19 13:55:00,1.26006,1.26009,1.25991,1.25996
2024-02-19 14:00:00,1.25996,1.26005,1.25962,1.25964
2024-02-19 14:05:00,1.25963,1.2599,1.25961,1.25989
2024-02-19 14:10:00,1.2599,1.2599,1.25964,1.25986
2024-02-19 14:15:00,1.25987,1.25989,1.25965,1.25987
2024-02-19 14:20:00,1.25988,1.25996,1.25973,1.25984
2024-02-19 14:25:00,1.25985,1.25988,1.25959,1.2598
2024-02-19 14:30:00,1.25979,1.25979,1.25925,1.25936
2024-02-19 14:35:00,1.25937,1.25937,1.25915,1.25928
2024-02-19 14:40:00,1.25928,1.25989,1.25928,1.2597
2024-02-19 14:45:00,1.2597,1.2597,1.25936,1.25938
2024-02-19 14:50:00,1.25937,1.25939,1.25934,1.25936
2024-02-19 14:55:00,1.25936,1.25952,1.25925,1.25946
2024-02-19 15:00:00,1.25945,1.2596,1.25927,1.25958
2024-02-19 15:05:00,1.25957,1.25959,1.25937,1.25958
2024-02-19 15:10:00,1.25958,1.25961,1.2593,1.2594
2024-02-19 15:15:00,1.25941,1.25974,1.25938,1.25964
2024-02-19 15:20:00,1.25964,1.25984,1.25961,1.25972
2024-02-19 15:25:00,1.25972,1.25986,1.25905,1.25906
2024-02-19 15:30:00,1.25906,1.25937,1.25903,1.25916
2024-02-19 15:35:00,1.25915,1.2592,1.25903,1.25908
2024-02-19 15:40:00,1.25907,1.25921,1.25902,1.25916
2024-02-19 15:45:00,1.25916,1.25935,1.25868,1.25874
2024-02-19 15:50:00,1.25874,1.2589,1.25844,1.25854
2024-02-19 15:55:00,1.25854,1.25879,1.25845,1.25876
2024-02-19 16:00:00,1.25877,1.25894,1.25863,1.25885
2024-02-19 16:05:00,1.25886,1.25888,1.25846,1.25865
2024-02-19 16:10:00,1.25865,1.25869,1.25852,1.25866
2024-02-19 16:15:00,1.25867,1.25888,1.25863,1.25885
2024-02-19 16:20:00,1.25885,1.25886,1.25875,1.25878
2024-02-19 16:25:00,1.25878,1.25879,1.25858,1.25858
2024-02-19 16:30:00,1.25856,1.25864,1.25852,1.25857
2024-02-19 16:35:00,1.25856,1.25865,1.25856,1.25864
2024-02-19 16:40:00,1.25865,1.25882,1.25864,1.25873
2024-02-19 16:45:00,1.25873,1.25873,1.25853,1.2587
2024-02-19 16:50:00,1.25869,1.25875,1.25856,1.25858
2024-02-19 16:55:00,1.25857,1.2586,1.25836,1.25848
2024-02-19 17:00:00,1.25846,1.25867,1.25838,1.25858
2024-02-19 17:05:00,1.25857,1.25886,1.25855,1.25877
2024-02-19 17:10:00,1.25878,1.25885,1.25876,1.25885
2024-02-19 17:15:00,1.25884,1.25888,1.25878,1.25885
2024-02-19 17:20:00,1.25885,1.25888,1.25881,1.25887
2024-02-19 17:25:00,1.25888,1.25919,1.25887,1.25918
2024-02-19 17:30:00,1.25919,1.25937,1.25918,1.25928
2024-02-19 17:35:00,1.25928,1.2593,1.25916,1.25918
2024-02-19 17:40:00,1.25919,1.25938,1.25915,1.25937
2024-02-19 17:45:00,1.25937,1.25939,1.25924,1.25936
2024-02-19 17:50:00,1.25935,1.25938,1.2592,1.25926
2024-02-19 17:55:00,1.25926,1.25926,1.2591,1.25916
2024-02-19 18:00:00,1.25915,1.25926,1.25901,1.25922
2024-02-19 18:05:00,1.25922,1.25932,1.25916,1.25932
2024-02-19 18:10:00,1.25931,1.25946,1.25931,1.25946
2024-02-19 18:15:00,1.25945,1.25998,1.25943,1.25997
2024-02-19 18:20:00,1.25996,1.25997,1.25976,1.25979
2024-02-19 18:25:00,1.25978,1.25979,1.25974,1.25976
2024-02-19 18:30:00,1.25976,1.25976,1.25966,1.25968
2024-02-19 18:35:00,1.25968,1.25969,1.25962,1.25967
2024-02-19 18:40:00,1.25968,1.25976,1.25966,1.25976
2024-02-19 18:45:00,1.25976,1.25976,1.25964,1.25968
2024-02-19 18:50:00,1.25968,1.2597,1.25965,1.25968
2024-02-19 18:55:00,1.25968,1.2597,1.25966,1.25968
2024-02-19 19:00:00,1.25968,1.2597,1.25965,1.2597
2024-02-19 19:05:00,1.25969,1.2599,1.25969,1.2599
2024-02-19 19:10:00,1.2599,1.25996,1.25988,1.25988
2024-02-19 19:15:00,1.25989,1.25989,1.25977,1.2598
2024-02-19 19:20:00,1.2598,1.2598,1.25977,1.25979
2024-02-19 19:25:00,1.25978,1.25979,1.25974,1.25978
2024-02-19 19:30:00,1.25978,1.2598,1.25975,1.25976
2024-02-19 19:35:00,1.25975,1.25978,1.25975,1.25976
2024-02-19 19:40:00,1.25977,1.2598,1.25975,1.25979
2024-02-19 19:45:00,1.25978,1.2598,1.25976,1.25976
2024-02-19 19:50:00,1.25978,1.25979,1.25965,1.25967
2024-02-19 19:55:00,1.25966,1.25984,1.25966,1.25978
2024-02-19 20:00:00,1.25978,1.2598,1.2596,1.25968
2024-02-19 20:05:00,1.25968,1.25968,1.25964,1.25968
2024-02-19 20:10:00,1.25968,1.2597,1.25965,1.25968
2024-02-19 20:15:00,1.25967,1.25968,1.25966,1.25967
2024-02-19 20:20:00,1.25966,1.25968,1.25966,1.25966
2024-02-19 20:25:00,1.25966,1.25976,1.25966,1.25967
2024-02-19 20:30:00,1.25966,1.25969,1.25965,1.25967
2024-02-19 20:35:00,1.25968,1.25968,1.25959,1.25959
2024-02-19 20:40:00,1.2596,1.25969,1.2596,1.25968
2024-02-19 20:45:00,1.25968,1.25969,1.25963,1.25967
2024-02-19 20:50:00,1.25968,1.25988,1.25966,1.25987
2024-02-19 20:55:00,1.25988,1.25989,1.25978,1.25978
2024-02-19 21:00:00,1.25978,1.25985,1.25975,1.25985
2024-02-19 21:05:00,1.25984,1.25989,1.25984,1.25987
2024-02-19 21:10:00,1.25986,1.25988,1.25975,1.25976
2024-02-19 21:15:00,1.25976,1.25978,1.25971,1.25973
2024-02-19 21:20:00,1.25972,1.25992,1.25972,1.25989
2024-02-19 21:25:00,1.2599,1.25998,1.25987,1.25996
2024-02-19 21:30:00,1.25996,1.26014,1.25996,1.25999
2024-02-19 21:35:00,1.25999,1.25999,1.25996,1.25997
2024-02-19 21:40:00,1.25998,1.25998,1.25996,1.25998
2024-02-19 21:45:00,1.25998,1.25998,1.25976,1.2598
2024-02-19 21:50:00,1.2598,1.25988,1.2598,1.25986
2024-02-19 21:55:00,1.25986,1.25987,1.25966,1.25968
2024-02-19 22:05:00,1.2593,1.25957,1.2592,1.2593
2024-02-19 22:10:00,1.25926,1.25943,1.2591,1.25943
2024-02-19 22:15:00,1.25945,1.25981,1.25945,1.25981
2024-02-19 22:20:00,1.25977,1.25985,1.25947,1.25966
2024-02-19 22:25:00,1.25968,1.25968,1.25954,1.25957
2024-02-19 22:30:00,1.2596,1.25979,1.25946,1.25971
2024-02-19 22:35:00,1.2597,1.25981,1.25962,1.25978
2024-02-19 22:40:00,1.25978,1.25989,1.25968,1.2598
2024-02-19 22:45:00,1.25978,1.25991,1.2597,1.25982
2024-02-19 22:50:00,1.25981,1.25991,1.25942,1.25968
2024-02-19 22:55:00,1.25968,1.2597,1.2596,1.25966
2024-02-19 23:00:00,1.25965,1.25973,1.2593,1.25938
2024-02-19 23:05:00,1.25939,1.25941,1.25925,1.2593
2024-02-19 23:10:00,1.2593,1.2593,1.25901,1.25916
2024-02-19 23:15:00,1.25916,1.25932,1.25906,1.25908
2024-02-19 23:20:00,1.25909,1.2591,1.25893,1.25898
2024-02-19 23:25:00,1.25898,1.25899,1.2588,1.2588
2024-02-19 23:30:00,1.25881,1.25883,1.25876,1.2588
2024-02-19 23:35:00,1.2588,1.25882,1.25878,1.25878
2024-02-19 23:40:00,1.25878,1.25881,1.25875,1.25879
2024-02-19 23:45:00,1.25878,1.2588,1.25855,1.2586
2024-02-19 23:50:00,1.25859,1.2587,1.25856,1.2587
2024-02-19 23:55:00,1.2587,1.2588,1.25866,1.25878
2024-02-20 00:00:00,1.25878,1.2591,1.25874,1.25878
2024-02-20 00:05:00,1.25878,1.2589,1.25861,1.25882
2024-02-20 00:10:00,1.25882,1.25892,1.2588,1.25882
2024-02-20 00:15:00,1.25881,1.25902,1.2588,1.25892
2024-02-20 00:20:00,1.25892,1.25892,1.25856,1.25862
2024-02-20 00:25:00,1.25862,1.25903,1.25861,1.259
2024-02-20 00:30:00,1.25899,1.2592,1.2588,1.2588
2024-02-20 00:35:00,1.2588,1.25882,1.25865,1.25866
2024-02-20 00:40:00,1.25867,1.2587,1.25856,1.25865
2024-02-20 00:45:00,1.25864,1.25875,1.25852,1.25858
2024-02-20 00:50:00,1.25857,1.25874,1.25851,1.25872
2024-02-20 00:55:00,1.25873,1.25888,1.25872,1.2588
2024-02-20 01:00:00,1.25879,1.25883,1.25841,1.25844
2024-02-20 01:05:00,1.25845,1.25845,1.2582,1.2583
2024-02-20 01:10:00,1.25829,1.25838,1.25814,1.25818
2024-02-20 01:15:00,1.25818,1.25868,1.25813,1.2586
2024-02-20 01:20:00,1.2586,1.25899,1.2586,1.25866
2024-02-20 01:25:00,1.25865,1.25898,1.25864,1.25895
2024-02-20 01:30:00,1.25895,1.25896,1.2586,1.25867
2024-02-20 01:35:00,1.25866,1.25931,1.25864,1.2589
2024-02-20 01:40:00,1.25891,1.25892,1.25868,1.25874
2024-02-20 01:45:00,1.25874,1.25877,1.25848,1.25865
2024-02-20 01:50:00,1.25866,1.25872,1.25848,1.25868
2024-02-20 01:55:00,1.25868,1.2587,1.25842,1.25844
2024-02-20 02:00:00,1.25844,1.25847,1.25804,1.25818
2024-02-20 02:05:00,1.25817,1.25821,1.25805,1.25818
2024-02-20 02:10:00,1.25819,1.2584,1.25817,1.25838
2024-02-20 02:15:00,1.25838,1.25842,1.25825,1.25837
2024-02-20 02:20:00,1.25838,1.25861,1.25831,1.25851
2024-02-20 02:25:00,1.25852,1.25869,1.25848,1.25865
2024-02-20 02:30:00,1.25866,1.2587,1.2585,1.2586
2024-02-20 02:35:00,1.25859,1.25868,1.25841,1.2585
2024-02-20 02:40:00,1.2585,1.2585,1.25835,1.25848
2024-02-20 02:45:00,1.25846,1.25849,1.25809,1.2583
2024-02-20 02:50:00,1.25829,1.25848,1.25827,1.25828
2024-02-20 02:55:00,1.25828,1.25846,1.25824,1.25839
2024-02-20 03:00:00,1.2584,1.25848,1.25829,1.25835
2024-02-20 03:05:00,1.25835,1.25858,1.2583,1.25848
2024-02-20 03:10:00,1.25849,1.2585,1.25832,1.25844
2024-02-20 03:15:00,1.25844,1.25849,1.25837,1.25848
2024-02-20 03:20:00,1.25848,1.25848,1.25834,1.25835
2024-02-20 03:25:00,1.25836,1.25858,1.25834,1.25857
2024-02-20 03:30:00,1.25856,1.2587,1.25848,1.25866
2024-02-20 03:35:00,1.25866,1.2587,1.25854,1.25859
2024-02-20 03:40:00,1.2586,1.25861,1.2584,1.25848
2024-02-20 03:45:00,1.25848,1.25849,1.2583,1.2583
2024-02-20 03:50:00,1.2583,1.25859,1.25829,1.25858
2024-02-20 03:55:00,1.25858,1.2586,1.25847,1.25849
2024-02-20 04:00:00,1.25848,1.2585,1.25845,1.25849
2024-02-20 04:05:00,1.2585,1.25865,1.25849,1.2585
2024-02-20 04:10:00,1.25851,1.25871,1.2585,1.25871
2024-02-20 04:15:00,1.2587,1.25887,1.25868,1.25878
2024-02-20 04:20:00,1.25879,1.2588,1.25863,1.25867
2024-02-20 04:25:00,1.25868,1.25883,1.25868,1.25882
2024-02-20 04:30:00,1.25883,1.25892,1.25873,1.25879
2024-02-20 04:35:00,1.25878,1.25883,1.25877,1.25878
2024-02-20 04:40:00,1.25878,1.25878,1.25861,1.25868
2024-02-20 04:45:00,1.25868,1.25872,1.25862,1.25866
2024-02-20 04:50:00,1.25867,1.2587,1.25859,1.25868
2024-02-20 04:55:00,1.25866,1.25868,1.25858,1.25862
2024-02-20 05:00:00,1.25862,1.2587,1.25854,1.25858
2024-02-20 05:05:00,1.25859,1.25872,1.25856,1.25861
2024-02-20 05:10:00,1.25862,1.25868,1.25852,1.25856
2024-02-20 05:15:00,1.25855,1.25862,1.25852,1.25859
2024-02-20 05:20:00,1.2586,1.25862,1.2585,1.2585
2024-02-20 05:25:00,1.25849,1.25855,1.25829,1.25838
2024-02-20 05:30:00,1.25838,1.2584,1.25818,1.2582
2024-02-20 05:35:00,1.25819,1.2582,1.25796,1.2581
2024-02-20 05:40:00,1.2581,1.25821,1.25806,1.2581
2024-02-20 05:45:00,1.25811,1.2582,1.25808,1.25812
2024-02-20 05:50:00,1.25813,1.25815,1.25795,1.25809
2024-02-20 05:55:00,1.25809,1.25823,1.25805,1.25821
2024-02-20 06:00:00,1.25822,1.25822,1.25815,1.25816
2024-02-20 06:05:00,1.25815,1.25821,1.25808,1.2582
2024-02-20 06:10:00,1.25821,1.25857,1.2582,1.25852
2024-02-20 06:15:00,1.25852,1.2588,1.2585,1.25879
2024-02-20 06:20:00,1.25878,1.25881,1.25866,1.25867
2024-02-20 06:25:00,1.25868,1.25888,1.25865,1.25884
2024-02-20 06:30:00,1.25885,1.25888,1.25858,1.25858
2024-02-20 06:35:00,1.25859,1.2588,1.25857,1.25878
2024-02-20 06:40:00,1.25879,1.25883,1.25866,1.25878
2024-02-20 06:45:00,1.25878,1.25883,1.25856,1.2586
2024-02-20 06:50:00,1.2586,1.25874,1.25854,1.25869
2024-02-20 06:55:00,1.2587,1.25875,1.25859,1.25869
2024-02-20 07:00:00,1.25868,1.25924,1.25868,1.25907
2024-02-20 07:05:00,1.25908,1.25916,1.25894,1.25901
2024-02-20 07:10:00,1.259,1.2592,1.25895,1.25911
2024-02-20 07:15:00,1.2591,1.25931,1.2591,1.25928
2024-02-20 07:20:00,1.25928,1.2594,1.25914,1.25915
2024-02-20 07:25:00,1.25915,1.2594,1.25906,1.25927
2024-02-20 07:30:00,1.25928,1.25934,1.25898,1.25898
2024-02-20 07:35:00,1.25898,1.25901,1.25869,1.25888
2024-02-20 07:40:00,1.25888,1.25888,1.25836,1.25855
2024-02-20 07:45:00,1.25854,1.25906,1.25854,1.25906
2024-02-20 07:50:00,1.25906,1.25935,1.259,1.25916
2024-02-20 07:55:00,1.25916,1.2592,1.25866,1.25904
2024-02-20 08:00:00,1.25904,1.25932,1.25893,1.25904
2024-02-20 08:05:00,1.25904,1.25909,1.25874,1.25881
2024-02-20 08:10:00,1.2588,1.2588,1.25854,1.25873
2024-02-20 08:15:00,1.25873,1.25918,1.25854,1.25918
2024-02-20 08:20:00,1.25919,1.25927,1.25844,1.25855
2024-02-20 08:25:00,1.25855,1.259,1.25835,1.25898
2024-02-20 08:30:00,1.25898,1.25898,1.2584,1.25867
2024-02-20 08:35:00,1.25866,1.25867,1.25816,1.25828
2024-02-20 08:40:00,1.25829,1.25866,1.25827,1.25865
2024-02-20 08:45:00,1.25865,1.2587,1.25829,1.25864
2024-02-20 08:50:00,1.25865,1.25925,1.25864,1.25919
2024-02-20 08:55:00,1.2592,1.25932,1.25885,1.25885
2024-02-20 09:00:00,1.25884,1.25927,1.25857,1.25922
2024-02-20 09:05:00,1.25923,1.25971,1.25913,1.25952
2024-02-20 09:10:00,1.25952,1.2597,1.25931,1.2596
2024-02-20 09:15:00,1.25959,1.26055,1.25958,1.26044
2024-02-20 09:20:00,1.26044,1.26054,1.26021,1.26024
2024-02-20 09:25:00,1.26024,1.26036,1.25995,1.26012
2024-02-20 09:30:00,1.26012,1.2603,1.25994,1.26027
2024-02-20 09:35:00,1.26028,1.2607,1.26025,1.2607
2024-02-20 09:40:00,1.26069,1.26069,1.26036,1.26053
2024-02-20 09:45:00,1.26052,1.26064,1.26033,1.26036
2024-02-20 09:50:00,1.26037,1.2606,1.26008,1.26049
2024-02-20 09:55:00,1.2605,1.26054,1.26025,1.26035
2024-02-20 10:00:00,1.26036,1.26084,1.26028,1.26084
2024-02-20 10:05:00,1.26084,1.26088,1.26035,1.26062
2024-02-20 10:10:00,1.26063,1.26112,1.26054,1.26108
2024-02-20 10:15:00,1.26109,1.2611,1.26093,1.26094
2024-02-20 10:20:00,1.26096,1.26116,1.26096,1.26106
2024-02-20 10:25:00,1.26106,1.26108,1.26074,1.26076
2024-02-20 10:30:00,1.26075,1.26096,1.26052,1.26094
2024-02-20 10:35:00,1.26096,1.26162,1.26095,1.26135
2024-02-20 10:40:00,1.26134,1.26148,1.26084,1.26104
2024-02-20 10:45:00,1.26104,1.26132,1.26083,1.26096
2024-02-20 10:50:00,1.26098,1.26131,1.26094,1.26117
2024-02-20 10:55:00,1.26116,1.26134,1.26094,1.26106
2024-02-20 11:00:00,1.26105,1.26119,1.26048,1.26065
2024-02-20 11:05:00,1.26065,1.26078,1.26042,1.26074
2024-02-20 11:10:00,1.26074,1.26075,1.25962,1.25963
2024-02-20 11:15:00,1.25964,1.25999,1.25912,1.25978
